ID_CLIENTE,SAFRA_REF,INADIMPLENTE
7347715771145302549,2021-09,0.11%
7347715771145302549,2021-09,0.12%
7347715771145302549,2021-09,0.12%
7347715771145302549,2021-10,0.43%
7347715771145302549,2021-10,2.24%
7347715771145302549,2021-10,0.16%
7347715771145302549,2021-10,0.16%
7347715771145302549,2021-10,0.31%
8603678028264007695,2021-09,1.15%
8603678028264007695,2021-09,1.08%
8603678028264007695,2021-10,9.73%
8603678028264007695,2021-10,6.35%
8603678028264007695,2021-10,6.43%
4817816966382229074,2021-09,0.42%
4817816966382229074,2021-10,0.72%
5067621068959932809,2021-09,0.76%
5067621068959932809,2021-09,1.06%
5067621068959932809,2021-10,1.83%
4530631557358349711,2021-09,1.88%
4530631557358349711,2021-09,6.50%
4530631557358349711,2021-10,2.33%
4530631557358349711,2021-10,2.56%
8503092146854371576,2021-09,1.03%
8503092146854371576,2021-10,4.32%
6545052034269841737,2021-09,3.29%
6545052034269841737,2021-09,4.88%
6545052034269841737,2021-09,4.94%
6545052034269841737,2021-09,2.41%
6545052034269841737,2021-10,17.31%
6545052034269841737,2021-10,33.29%
6545052034269841737,2021-10,19.25%
6545052034269841737,2021-10,8.97%
6546850858912852316,2021-09,0.45%
6546850858912852316,2021-09,2.08%
6546850858912852316,2021-09,1.58%
6546850858912852316,2021-09,1.58%
903093877129717133,2021-09,0.27%
903093877129717133,2021-09,0.25%
903093877129717133,2021-09,0.25%
903093877129717133,2021-09,0.25%
903093877129717133,2021-09,0.25%
903093877129717133,2021-10,0.35%
903093877129717133,2021-10,0.35%
903093877129717133,2021-10,0.35%
903093877129717133,2021-10,0.35%
903093877129717133,2021-10,0.92%
903093877129717133,2021-10,0.35%
8826489829259520138,2021-09,0.88%
8826489829259520138,2021-09,1.18%
511305041047444825,2021-09,0.74%
511305041047444825,2021-10,0.91%
511305041047444825,2021-10,0.91%
511305041047444825,2021-10,0.64%
3118152790263512426,2021-09,0.12%
3118152790263512426,2021-09,0.15%
3118152790263512426,2021-10,0.10%
4740535838297269949,2021-09,0.71%
4740535838297269949,2021-09,0.72%
4740535838297269949,2021-09,0.82%
4740535838297269949,2021-10,4.55%
4740535838297269949,2021-10,10.79%
4740535838297269949,2021-10,1.20%
340285351737204923,2021-09,0.08%
340285351737204923,2021-09,0.08%
340285351737204923,2021-09,0.08%
340285351737204923,2021-10,0.07%
5166128847048245697,2021-09,1.09%
5166128847048245697,2021-10,4.98%
792560389712312178,2021-09,0.13%
792560389712312178,2021-09,0.11%
792560389712312178,2021-09,0.13%
792560389712312178,2021-09,0.13%
792560389712312178,2021-10,0.19%
792560389712312178,2021-10,0.16%
4465150716052427320,2021-09,0.44%
4465150716052427320,2021-09,0.71%
4465150716052427320,2021-09,0.71%
4465150716052427320,2021-10,5.80%
4465150716052427320,2021-10,5.80%
5432443358006556295,2021-09,0.57%
5432443358006556295,2021-10,0.87%
5432443358006556295,2021-10,1.01%
5883155883105348987,2021-09,4.02%
5883155883105348987,2021-09,1.72%
5883155883105348987,2021-09,1.72%
5883155883105348987,2021-09,2.25%
5883155883105348987,2021-09,1.92%
5883155883105348987,2021-10,3.41%
5883155883105348987,2021-10,2.62%
5883155883105348987,2021-10,5.32%
5883155883105348987,2021-10,1.97%
5883155883105348987,2021-10,2.62%
5883155883105348987,2021-10,3.41%
5883155883105348987,2021-10,2.62%
5883155883105348987,2021-10,1.87%
5883155883105348987,2021-10,1.87%
5883155883105348987,2021-10,1.87%
4995217181024687397,2021-09,0.17%
4995217181024687397,2021-09,0.23%
4995217181024687397,2021-09,0.25%
4995217181024687397,2021-10,0.52%
4995217181024687397,2021-10,0.32%
4995217181024687397,2021-10,0.15%
8874257794774679816,2021-09,0.15%
8874257794774679816,2021-09,23.61%
8874257794774679816,2021-09,23.61%
8874257794774679816,2021-09,23.61%
8874257794774679816,2021-09,19.20%
8874257794774679816,2021-09,19.20%
8874257794774679816,2021-10,30.95%
8874257794774679816,2021-10,30.95%
8874257794774679816,2021-10,0.42%
8874257794774679816,2021-10,0.42%
8195468623809753777,2021-09,0.34%
8195468623809753777,2021-09,0.09%
8195468623809753777,2021-09,0.34%
8195468623809753777,2021-10,0.14%
8195468623809753777,2021-10,0.23%
8195468623809753777,2021-10,0.15%
7535160686416710323,2021-09,0.30%
7535160686416710323,2021-09,0.54%
7535160686416710323,2021-09,0.55%
7535160686416710323,2021-10,1.09%
7535160686416710323,2021-10,0.77%
652740132671309295,2021-09,0.25%
652740132671309295,2021-10,0.59%
8305404138704642088,2021-09,9.07%
2006188298374001315,2021-09,0.06%
2006188298374001315,2021-09,0.07%
2006188298374001315,2021-10,1.32%
2006188298374001315,2021-10,0.15%
6020593949794792044,2021-09,5.21%
6020593949794792044,2021-09,4.24%
6020593949794792044,2021-09,2.77%
6020593949794792044,2021-09,4.29%
6020593949794792044,2021-09,2.40%
6020593949794792044,2021-10,2.83%
6020593949794792044,2021-10,1.09%
6020593949794792044,2021-10,2.37%
2678966409665050034,2021-09,0.41%
2678966409665050034,2021-10,71.09%
2678966409665050034,2021-10,39.40%
2678966409665050034,2021-10,0.25%
2678966409665050034,2021-10,0.13%
1276604410881911401,2021-09,0.74%
1276604410881911401,2021-09,0.74%
1276604410881911401,2021-09,0.71%
1276604410881911401,2021-09,0.74%
1276604410881911401,2021-09,0.71%
1276604410881911401,2021-09,0.71%
1276604410881911401,2021-10,1.14%
1276604410881911401,2021-10,1.10%
1276604410881911401,2021-10,1.14%
1276604410881911401,2021-10,1.10%
8889055492416898333,2021-09,1.49%
8889055492416898333,2021-09,4.40%
8889055492416898333,2021-10,0.30%
8889055492416898333,2021-10,0.30%
8889055492416898333,2021-10,0.16%
8724731934863284019,2021-09,1.75%
8724731934863284019,2021-09,1.75%
8724731934863284019,2021-10,1.63%
3022528659032597047,2021-09,0.64%
3022528659032597047,2021-10,1.20%
3022528659032597047,2021-10,74.15%
3022528659032597047,2021-10,1.20%
3022528659032597047,2021-10,1.82%
7120090169052575663,2021-09,0.08%
7120090169052575663,2021-09,0.08%
7120090169052575663,2021-10,0.24%
7120090169052575663,2021-10,0.16%
963687627963462983,2021-09,0.50%
963687627963462983,2021-09,1.24%
963687627963462983,2021-09,1.12%
963687627963462983,2021-09,1.12%
963687627963462983,2021-10,0.10%
963687627963462983,2021-10,0.14%
963687627963462983,2021-10,0.13%
472772897496154354,2021-09,0.81%
472772897496154354,2021-09,1.12%
472772897496154354,2021-10,1.92%
5304536516981778801,2021-09,0.57%
5304536516981778801,2021-09,0.62%
5304536516981778801,2021-09,0.62%
5304536516981778801,2021-10,2.05%
5304536516981778801,2021-10,0.86%
5304536516981778801,2021-10,0.86%
4972567100282306577,2021-09,0.90%
4972567100282306577,2021-09,0.81%
4972567100282306577,2021-09,0.90%
4972567100282306577,2021-10,2.88%
4972567100282306577,2021-10,1.92%
4972567100282306577,2021-10,1.92%
4972567100282306577,2021-10,1.11%
5301988619224057921,2021-09,15.46%
5301988619224057921,2021-09,15.46%
5301988619224057921,2021-09,15.27%
5301988619224057921,2021-09,15.46%
5301988619224057921,2021-09,15.46%
5301988619224057921,2021-09,15.46%
5301988619224057921,2021-09,15.46%
5301988619224057921,2021-09,18.31%
5301988619224057921,2021-10,92.54%
5301988619224057921,2021-10,8.09%
5301988619224057921,2021-10,7.44%
5301988619224057921,2021-10,8.09%
5301988619224057921,2021-10,7.44%
6927178425683104769,2021-09,0.54%
6927178425683104769,2021-09,0.61%
6927178425683104769,2021-09,1.13%
6927178425683104769,2021-10,0.26%
6927178425683104769,2021-10,0.25%
6927178425683104769,2021-10,0.37%
3997247264680905799,2021-09,7.36%
3997247264680905799,2021-09,19.89%
3997247264680905799,2021-09,19.89%
3997247264680905799,2021-09,19.89%
3997247264680905799,2021-10,2.71%
3997247264680905799,2021-10,0.52%
3997247264680905799,2021-10,2.71%
3997247264680905799,2021-10,0.66%
3997247264680905799,2021-10,0.62%
5274777191770957761,2021-09,1.47%
5274777191770957761,2021-09,5.54%
5274777191770957761,2021-09,1.47%
5274777191770957761,2021-09,0.70%
5274777191770957761,2021-09,0.56%
5274777191770957761,2021-09,2.49%
5274777191770957761,2021-09,0.66%
5274777191770957761,2021-10,2.27%
5460280878923715699,2021-09,0.57%
5460280878923715699,2021-09,1.46%
5460280878923715699,2021-10,78.75%
7970976988071755401,2021-09,0.48%
7970976988071755401,2021-09,0.32%
7970976988071755401,2021-10,0.51%
7970976988071755401,2021-10,0.66%
2983174282784691273,2021-09,0.37%
2983174282784691273,2021-09,0.28%
2983174282784691273,2021-10,0.14%
2983174282784691273,2021-10,0.10%
2983174282784691273,2021-10,0.11%
2983174282784691273,2021-10,0.14%
2983174282784691273,2021-10,0.11%
2983174282784691273,2021-10,0.10%
2983174282784691273,2021-10,0.06%
2983174282784691273,2021-10,0.06%
2983174282784691273,2021-10,0.07%
5726178124659661019,2021-09,0.09%
5726178124659661019,2021-09,0.14%
5726178124659661019,2021-09,0.21%
5726178124659661019,2021-09,0.20%
5726178124659661019,2021-09,0.17%
5726178124659661019,2021-09,0.21%
5726178124659661019,2021-09,0.20%
5726178124659661019,2021-10,0.57%
5726178124659661019,2021-10,0.55%
5726178124659661019,2021-10,0.53%
5726178124659661019,2021-10,0.45%
7908414709866823255,2021-09,3.06%
7908414709866823255,2021-09,5.51%
7908414709866823255,2021-09,5.51%
7908414709866823255,2021-10,34.52%
7908414709866823255,2021-10,27.96%
7908414709866823255,2021-10,26.34%
7908414709866823255,2021-10,24.27%
7908414709866823255,2021-10,32.70%
7908414709866823255,2021-10,17.04%
7908414709866823255,2021-10,13.14%
8271604276097280304,2021-09,0.39%
8271604276097280304,2021-09,0.33%
9206030810342980458,2021-09,0.48%
9206030810342980458,2021-09,0.64%
2302464746243069589,2021-09,6.88%
2302464746243069589,2021-10,2.54%
2333404192508932057,2021-09,4.60%
2333404192508932057,2021-09,4.60%
2333404192508932057,2021-09,4.60%
2333404192508932057,2021-09,6.28%
2333404192508932057,2021-10,3.84%
2333404192508932057,2021-10,37.45%
2333404192508932057,2021-10,3.84%
2333404192508932057,2021-10,3.84%
2333404192508932057,2021-10,3.58%
2333404192508932057,2021-10,3.84%
2333404192508932057,2021-10,3.86%
2333404192508932057,2021-10,5.82%
2333404192508932057,2021-10,6.62%
326257359176916767,2021-09,2.13%
326257359176916767,2021-09,2.13%
326257359176916767,2021-09,2.13%
6164364689409425900,2021-09,0.13%
6164364689409425900,2021-09,0.06%
5263285038415073073,2021-09,2.06%
5263285038415073073,2021-09,2.06%
2380458252615213706,2021-09,0.66%
2380458252615213706,2021-10,0.29%
2380458252615213706,2021-10,0.21%
5854364934896993687,2021-09,8.02%
5854364934896993687,2021-09,25.96%
6284433051333854194,2021-09,1.71%
6284433051333854194,2021-09,1.11%
6284433051333854194,2021-09,1.11%
6284433051333854194,2021-10,1.30%
6284433051333854194,2021-10,1.16%
7590999900861381526,2021-09,0.64%
7590999900861381526,2021-09,1.78%
7590999900861381526,2021-10,0.44%
9127318190908282126,2021-09,1.38%
9127318190908282126,2021-10,1.48%
9127318190908282126,2021-10,1.48%
8511588642284189303,2021-09,1.68%
8511588642284189303,2021-09,1.68%
8511588642284189303,2021-10,0.17%
3095408468798675621,2021-09,0.05%
3095408468798675621,2021-09,0.08%
3095408468798675621,2021-09,0.08%
3095408468798675621,2021-09,0.08%
3095408468798675621,2021-10,0.06%
3095408468798675621,2021-10,0.10%
7231408738455755015,2021-09,8.12%
7231408738455755015,2021-10,11.70%
7231408738455755015,2021-10,26.94%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-09,1.04%
8909740532547211288,2021-10,0.29%
8909740532547211288,2021-10,0.34%
8909740532547211288,2021-10,0.34%
8909740532547211288,2021-10,0.35%
2573553293518763494,2021-09,15.18%
2573553293518763494,2021-10,15.85%
2573553293518763494,2021-10,18.00%
6969348581033924947,2021-09,0.76%
6969348581033924947,2021-09,0.85%
6969348581033924947,2021-09,0.73%
6969348581033924947,2021-09,0.73%
6969348581033924947,2021-09,0.62%
6969348581033924947,2021-09,0.85%
6969348581033924947,2021-09,0.73%
6969348581033924947,2021-10,1.77%
6969348581033924947,2021-10,0.89%
6969348581033924947,2021-10,0.89%
6969348581033924947,2021-10,1.01%
6969348581033924947,2021-10,2.11%
6969348581033924947,2021-10,1.06%
6969348581033924947,2021-10,1.17%
7963861799566207637,2021-09,0.35%
7963861799566207637,2021-09,0.80%
7963861799566207637,2021-10,1.74%
3263212305228307743,2021-09,0.19%
3263212305228307743,2021-10,0.19%
6662531979151878793,2021-09,1.56%
6662531979151878793,2021-09,2.64%
6662531979151878793,2021-09,2.03%
6754039979151386401,2021-09,0.27%
6754039979151386401,2021-09,0.42%
6754039979151386401,2021-10,0.33%
5689766561863956319,2021-09,0.87%
5689766561863956319,2021-09,2.36%
8374461419511631785,2021-09,2.34%
8374461419511631785,2021-09,2.34%
2119292203323657032,2021-09,2.94%
2119292203323657032,2021-09,4.04%
2119292203323657032,2021-09,4.43%
2119292203323657032,2021-10,0.53%
2119292203323657032,2021-10,0.47%
7787306805605072964,2021-09,2.18%
7787306805605072964,2021-09,1.45%
7787306805605072964,2021-10,1.01%
5864443060004179363,2021-09,0.07%
5864443060004179363,2021-09,0.18%
5864443060004179363,2021-09,0.02%
5864443060004179363,2021-09,0.03%
5864443060004179363,2021-09,0.12%
5864443060004179363,2021-10,1.28%
5864443060004179363,2021-10,14.17%
5864443060004179363,2021-10,0.47%
5864443060004179363,2021-10,1.45%
5864443060004179363,2021-10,1.53%
3480297543931395935,2021-09,1.22%
3480297543931395935,2021-09,1.20%
3480297543931395935,2021-09,1.05%
3480297543931395935,2021-10,1.04%
3480297543931395935,2021-10,1.47%
3480297543931395935,2021-10,1.47%
8623308321032624474,2021-09,0.43%
8623308321032624474,2021-10,0.34%
2658946240987854807,2021-09,0.98%
2658946240987854807,2021-10,47.42%
312543480920432545,2021-09,8.44%
312543480920432545,2021-09,5.37%
312543480920432545,2021-09,9.31%
312543480920432545,2021-10,1.97%
312543480920432545,2021-10,1.91%
312543480920432545,2021-10,1.99%
7182085930008391174,2021-09,2.19%
7182085930008391174,2021-10,4.63%
7870373680211625064,2021-09,0.09%
7870373680211625064,2021-09,0.12%
7870373680211625064,2021-10,0.34%
7870373680211625064,2021-10,0.24%
7870373680211625064,2021-10,0.24%
7870373680211625064,2021-10,0.07%
8785648114090695180,2021-09,0.60%
8785648114090695180,2021-09,0.31%
2951563549197799278,2021-09,1.12%
2951563549197799278,2021-09,1.32%
2951563549197799278,2021-10,1.17%
2951563549197799278,2021-10,1.17%
2951563549197799278,2021-10,0.98%
4061297388883391410,2021-09,0.08%
4061297388883391410,2021-09,0.07%
4061297388883391410,2021-10,18.55%
4061297388883391410,2021-10,0.08%
4061297388883391410,2021-10,0.16%
9101617110967101591,2021-09,1.20%
8041261093764417881,2021-09,2.69%
8041261093764417881,2021-09,3.92%
8041261093764417881,2021-10,4.33%
8041261093764417881,2021-10,1.06%
8041261093764417881,2021-10,3.30%
8041261093764417881,2021-10,3.92%
5694881483989656694,2021-09,1.00%
417157680860985231,2021-09,0.06%
417157680860985231,2021-09,64.16%
417157680860985231,2021-09,0.16%
417157680860985231,2021-09,0.12%
417157680860985231,2021-10,0.08%
417157680860985231,2021-10,0.37%
4661684997487171886,2021-09,0.06%
4661684997487171886,2021-09,0.06%
4661684997487171886,2021-10,0.14%
4661684997487171886,2021-10,0.06%
1613152204777372951,2021-09,0.48%
5048392903148444335,2021-09,1.21%
5048392903148444335,2021-10,2.84%
7215093571368368138,2021-09,0.88%
7215093571368368138,2021-09,1.16%
7215093571368368138,2021-10,0.70%
7215093571368368138,2021-10,0.91%
7215093571368368138,2021-10,0.46%
7215093571368368138,2021-10,0.62%
1415340753324392369,2021-09,6.18%
1299146298565441811,2021-09,0.56%
1299146298565441811,2021-10,2.73%
835441927760881602,2021-09,2.56%
835441927760881602,2021-09,4.15%
835441927760881602,2021-10,2.44%
835441927760881602,2021-10,2.44%
8609211777002937758,2021-09,0.29%
8609211777002937758,2021-09,0.35%
8609211777002937758,2021-09,0.52%
8609211777002937758,2021-09,0.52%
8609211777002937758,2021-10,0.05%
4593070249039532001,2021-09,0.17%
4593070249039532001,2021-10,0.27%
4593070249039532001,2021-10,0.77%
4593070249039532001,2021-10,0.32%
4724876423989598202,2021-09,0.65%
4724876423989598202,2021-09,0.77%
4724876423989598202,2021-10,20.08%
4724876423989598202,2021-10,0.40%
4724876423989598202,2021-10,0.25%
4724876423989598202,2021-10,0.25%
4724876423989598202,2021-10,0.53%
4724876423989598202,2021-10,0.28%
5999145415800242177,2021-09,0.52%
5999145415800242177,2021-10,0.24%
5999145415800242177,2021-10,7.96%
5999145415800242177,2021-10,2.14%
1292049196559782171,2021-09,0.57%
1292049196559782171,2021-09,0.46%
1292049196559782171,2021-09,0.57%
1292049196559782171,2021-10,1.93%
1292049196559782171,2021-10,1.93%
1192891347324061812,2021-09,0.18%
1192891347324061812,2021-09,0.18%
1192891347324061812,2021-09,0.19%
1192891347324061812,2021-10,0.27%
1192891347324061812,2021-10,0.27%
4165983075385227812,2021-09,2.83%
6056959220685085102,2021-09,7.97%
6056959220685085102,2021-10,78.97%
6056959220685085102,2021-10,3.56%
6056959220685085102,2021-10,1.84%
6056959220685085102,2021-10,3.56%
8348574220426911086,2021-09,7.36%
8348574220426911086,2021-09,24.86%
8348574220426911086,2021-09,7.36%
8348574220426911086,2021-10,29.78%
8348574220426911086,2021-10,23.08%
4347826483121154490,2021-09,0.24%
4347826483121154490,2021-09,0.56%
4347826483121154490,2021-09,1.18%
4347826483121154490,2021-09,0.48%
4347826483121154490,2021-10,0.11%
4347826483121154490,2021-10,0.11%
4347826483121154490,2021-10,0.28%
4347826483121154490,2021-10,0.54%
3382609338395832683,2021-09,0.18%
3382609338395832683,2021-09,0.18%
2397171153213063761,2021-09,4.65%
2397171153213063761,2021-09,12.96%
2397171153213063761,2021-09,12.96%
2397171153213063761,2021-09,6.21%
2397171153213063761,2021-09,6.21%
2397171153213063761,2021-09,6.21%
2397171153213063761,2021-09,12.96%
2397171153213063761,2021-09,6.21%
2397171153213063761,2021-10,0.57%
2397171153213063761,2021-10,1.31%
2397171153213063761,2021-10,0.83%
2397171153213063761,2021-10,0.43%
2397171153213063761,2021-10,0.64%
2397171153213063761,2021-10,0.43%
2397171153213063761,2021-10,1.31%
2397171153213063761,2021-10,0.68%
2397171153213063761,2021-10,0.76%
2408009918678280470,2021-09,1.15%
2408009918678280470,2021-09,1.16%
2408009918678280470,2021-09,1.15%
2408009918678280470,2021-09,1.15%
2408009918678280470,2021-09,0.59%
2408009918678280470,2021-09,1.15%
2408009918678280470,2021-10,0.44%
2408009918678280470,2021-10,0.54%
2408009918678280470,2021-10,0.44%
2408009918678280470,2021-10,0.44%
2408009918678280470,2021-10,0.44%
2408009918678280470,2021-10,0.44%
2408009918678280470,2021-10,0.29%
2408009918678280470,2021-10,0.29%
1958660709350677213,2021-09,2.70%
1958660709350677213,2021-10,4.86%
5860276371789140450,2021-09,0.66%
5860276371789140450,2021-10,0.84%
2201150681962815877,2021-09,0.61%
2201150681962815877,2021-09,0.72%
7142043104834932013,2021-09,1.72%
